apps/erpnext/erpnext/accounts/page/pos/pos.js +1526,"Payment Mode is not configured. Please check, whether account has been set on Mode of Payments or on POS Profile.",لم يتم تكوين طريقة الدفع. يرجى مراجعة، وإذا كان قد تم إعداد الحساب على طريقة الدفع أو على الملف الشخصي نقاط البيع.
apps/erpnext/erpnext/accounts/doctype/account/account_tree.js +26,"Further accounts can be made under Groups, but entries can be made against non-Groups",حسابات أخرى يمكن أن يتم ضمن مجموعات، ولكن يمكن أن يتم مقالات ضد المجموعات غير-
DocType: Lead,Lead,مبادرة بيع
DocType: Email Digest,Payables,الذمم الدائنة
DocType: Course,Course Intro,مقدمة الدورة
DocType: Account,Warehouse,مستودع
apps/erpnext/erpnext/stock/dashboard/item_dashboard.js +156,Stock Entry {0} created,الأسهم الدخول {0} خلق
apps/erpnext/erpnext/controllers/buying_controller.py +289,Row #{0}: Rejected Qty can not be entered in Purchase Return,الصف # {0} مرفوض الكمية لا يمكن إدخالها في شراء العودة
DocType: Purchase Invoice Item,Net Rate,صافي معدل
DocType: Purchase Invoice Item,Purchase Invoice Item,شراء السلعة الفاتورة
apps/erpnext/erpnext/stock/doctype/landed_cost_voucher/landed_cost_voucher.js +57,Stock Ledger Entries and GL Entries are reposted for the selected Purchase Receipts,ويرسل الأوراق المالية ليدجر مقالات وGL مقالات لشراء شهادات مختارة
apps/erpnext/erpnext/stock/report/bom_search/bom_search.js +8,Item 1,البند 1
DocType: Holiday,Holiday,عطلة
apps/erpnext/erpnext/accounts/doctype/c_form/c_form.py +21,C-form is not applicable for Invoice: {0},C-النموذج لا ينطبق على الفاتورة: {0}
DocType: Global Defaults,Current Fiscal Year,السنة المالية الحالية
DocType: Global Defaults,Disable Rounded Total,تعطيل إجمالي مدور
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +417,'Entries' cannot be empty,' المدخلات ' لا يمكن أن تكون فارغة
apps/erpnext/erpnext/utilities/transaction_base.py +78,Duplicate row {0} with same {1},صف مكررة {0} مع نفسه {1}
,Trial Balance,ميزان المراجعة
apps/erpnext/erpnext/hr/doctype/process_payroll/process_payroll.py +214,Fiscal Year {0} not found,لم يتم العثور  على السنة المالية {0}.
apps/erpnext/erpnext/config/hr.py +238,Setting up Employees,إعداد الموظفين
DocType: Sales Order,SO-,وبالتالي-
apps/erpnext/erpnext/setup/doctype/naming_series/naming_series.py +150,Please select prefix first,الرجاء اختيار البادئة الأولى
DocType: Employee,O-,O-
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +145,Research,بحث
DocType: Maintenance Visit Purpose,Work Done,العمل المنجز
apps/erpnext/erpnext/controllers/item_variant.py +25,Please specify at least one attribute in the Attributes table,يرجى تحديد سمة واحدة على الأقل في الجدول سمات
DocType: Announcement,All Students,جميع الطلاب
apps/erpnext/erpnext/accounts/doctype/asset/asset.py +43,Item {0} must be a non-stock item,البند {0} يجب أن يكون البند غير الأسهم
apps/erpnext/erpnext/stock/report/stock_ageing/stock_ageing.py +41,Earliest,أقرب
apps/erpnext/erpnext/stock/doctype/item/item.py +504,"An Item Group exists with same name, please change the item name or rename the item group",يوجد اسم مجموعة أصناف بنفس الاسم، الرجاء تغيير اسم الصنف أو إعادة تسمية المجموعة
apps/erpnext/erpnext/setup/setup_wizard/setup_wizard.py +437,Rest Of The World,بقية العالم
apps/erpnext/erpnext/stock/doctype/stock_ledger_entry/stock_ledger_entry.py +84,The Item {0} cannot have Batch,العنصر {0} لا يمكن أن يكون دفعة
apps/erpnext/erpnext/projects/doctype/timesheet/timesheet.py +90,Row {0}: Activity Type is mandatory.,صف {0}: نوع آخر إلزامي.
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +163,Dividends Paid,أرباح الأسهم المدفوعة
apps/erpnext/erpnext/public/js/controllers/stock_controller.js +40,Accounting Ledger,دفتر الأستاذ العام
DocType: Stock Reconciliation,Difference Amount,مقدار الفرق
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +169,Retained Earnings,الأرباح المحتجزة
DocType: BOM Item,Item Description,وصف السلعة
DocType: Purchase Invoice,Supplied Items,الأصناف الموردة
DocType: Student,STUD.,عشيق.
DocType: Production Order,Qty To Manufacture,الكمية للتصنيع
DocType: Buying Settings,Maintain same rate throughout purchase cycle,الحفاظ على نفس معدل طوال دورة الشراء
DocType: Opportunity Item,Opportunity Item,فرصة السلعة
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +70,Temporary Opening,افتتاح مؤقت
apps/erpnext/erpnext/accounts/doctype/gl_entry/gl_entry.py +131,Balance for Account {0} must always be {1},التوازن ل حساب {0} يجب أن يكون دائما {1}
apps/erpnext/erpnext/stock/doctype/stock_reconciliation/stock_reconciliation.py +175,Valuation Rate required for Item in row {0},التقييم المعدل المطلوب لعنصر في الصف {0}
DocType: Address,Address Type,نوع العنوان
apps/erpnext/erpnext/public/js/setup_wizard.js +323,Example: Masters in Computer Science,على سبيل المثال: الماجستير في علوم الحاسب الآلي
DocType: Purchase Invoice,Rejected Warehouse,رفض مستودع
DocType: GL Entry,Against Voucher,مقابل قسيمة
apps/erpnext/erpnext/setup/page/welcome_to_erpnext/welcome_to_erpnext.html +6,"To get the best out of ERPNext, we recommend that you take some time and watch these help videos.",للحصول على أفضل النتائج من ERPNext، ونحن نوصي بأن تأخذ بعض الوقت ومشاهدة أشرطة الفيديو هذه المساعدة.
apps/erpnext/erpnext/accounts/page/pos/pos.js +87, to ,إلى
,Accounts Payable Summary,ملخص الحسابات الدائنة
apps/erpnext/erpnext/accounts/doctype/gl_entry/gl_entry.py +196,Not authorized to edit frozen Account {0},غير مخول لتحرير الحساب المجمد {0}
DocType: Journal Entry,Get Outstanding Invoices,الحصول على فواتير معلقة
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.py +62,Sales Order {0} is not valid,اوامر البيع {0} غير صالحه
apps/erpnext/erpnext/setup/doctype/company/company.py +185,"Sorry, companies cannot be merged",عذراً، الشركات لا يمكن دمجها
apps/erpnext/erpnext/stock/doctype/material_request/material_request.py +139,"The total Issue / Transfer quantity {0} in Material Request {1}  
							cannot be greater than requested quantity {2} for Item {3}",إجمالي كمية العدد / نقل {0} في المواد طلب {1}  لا يمكن أن يكون أكبر من الكمية المطلوبة {2} لالبند {3}
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +152,Small,صغير
DocType: Employee,Employee Number,رقم الموظف
,Invoiced Amount (Exculsive Tax),المبلغ فواتير ( Exculsive الضرائب )
DocType: Student Applicant,Mother's / Guardian 1 Email ID,الأم / الجارديان الرقم 1 البريد الإلكتروني
apps/erpnext/erpnext/stock/report/bom_search/bom_search.js +14,Item 2,البند 2
apps/erpnext/erpnext/stock/doctype/warehouse/warehouse.py +77,Account head {0} created,الحساب الرئيسى  {0} تم انشأه
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +160,Green,أخضر
DocType: Supplier,SUPP-,SUPP-
apps/erpnext/erpnext/selling/report/sales_person_target_variance_item_group_wise/sales_person_target_variance_item_group_wise.py +59,Total Achieved,الإجمالي المحقق
DocType: Employee,Place of Issue,مكان الإصدار
apps/erpnext/erpnext/setup/setup_wizard/install_fixtures.py +57,Contract,عقد
DocType: Email Digest,Add Quote,إضافة اقتباس
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.py +498,UOM coversion factor required for UOM: {0} in Item: {1},عامل coversion UOM اللازمة لUOM: {0} في المدينة: {1}
apps/erpnext/erpnext/accounts/doctype/account/chart_of_accounts/verified/standard_chart_of_accounts.py +90,Indirect Expenses,المصاريف غير المباشرة
apps/erpnext/erpnext/stock/doctype/stock_entry/stock_entry.py +80,Row {0}: Qty is mandatory,الصف {0}: الكمية إلزامي
apps/erpnext/erpnext/setup/setup_wizard/industry_type.py +8,Agriculture,زراعة
apps/erpnext/erpnext/accounts/page/pos/pos.js +737,Sync Master Data,مزامنة البيانات الرئيسية
apps/erpnext/erpnext/public/js/setup_wizard.js +283,Your Products or Services,المنتجات أو الخدمات الخاصة بك
DocType: Mode of Payment,Mode of Payment,طريقة الدفع
apps/erpnext/erpnext/stock/doctype/item/item.py +178,Website Image should be a public file or website URL,وينبغي أن يكون موقع صورة ملف العامة أو عنوان الموقع
DocType: Purchase Invoice Item,BOM,BOM
apps/erpnext/erpnext/setup/doctype/item_group/item_group.js +31,This is a root item group and cannot be edited.,هذه هي مجموعة البند الجذرية والتي لا يمكن تحريرها.
DocType: Journal Entry Account,Purchase Order,أمر الشراء
DocType: Warehouse,Warehouse Contact Info,معلومات اتصال المستودع
DocType: Payment Entry,Write Off Difference Amount,شطب الفرق المبلغ
apps/erpnext/erpnext/hr/doctype/salary_slip/salary_slip.py +345,"{0}: Employee email not found, hence email not sent",{0}: البريد الإلكتروني للموظف غير موجود، وبالتالي لم يتم إرسال البريد  الإلكتروني
DocType: Address,City/Town,المدينة / البلدة
DocType: Address,Is Your Company Address,هل لديك عنوان الشركة
DocType: Email Digest,Annual Income,الدخل السنوي
DocType: Purchase Invoice Item,Item Tax Rate,البند ضريبة
apps/erpnext/erpnext/accounts/doctype/journal_entry/journal_entry.py +118,"For {0}, only credit accounts can be linked against another debit entry",ل{0}، فقط حسابات الائتمان يمكن ربط ضد دخول السحب أخرى
apps/erpnext/erpnext/accounts/doctype/sales_invoice/sales_invoice.py +474,Delivery Note {0} is not submitted,تسليم مذكرة {0} لم تقدم
apps/erpnext/erpnext/stock/get_item_details.py +133,Item {0} must be a Sub-contracted Item,البند {0} يجب أن يكون عنصر التعاقد الفرعي
DocType: Item,ITEM-,بند-
apps/erpnext/erpnext/controllers/selling_controller.py +147,Total allocated percentage for sales team should be 100,مجموع النسبة المئوية المخصصة ل فريق المبيعات يجب أن يكون 100
apps/erpnext/erpnext/manufacturing/doctype/production_order/production_order.py +110,Production Order status is {0},مركز الإنتاج للطلب هو {0}
DocType: Appraisal Goal,Goal,هدف
DocType: Sales Invoice Item,Edit Description,تحرير الوصف
apps/erpnext/erpnext/buying/doctype/request_for_quotation/request_for_quotation.js +757,For Supplier,ل مزود
DocType: Account,Setting Account Type helps in selecting this Account in transactions.,تحديد نوع الحساب يساعد في تحديد هذا الحساب في المعاملات.
DocType: Purchase Invoice,Grand Total (Company Currency),المجموع الكلي (العملات شركة)
apps/erpnext/erpnext/accounts/doctype/cheque_print_template/cheque_print_template.js +9,Create Print Format,إنشاء تنسيق طباعة
apps/erpnext/erpnext/utilities/bot.py +39,Did not find any item called {0},لم تجد أي بند يسمى {0}
apps/erpnext/erpnext/stock/report/itemwise_recommended_reorder_level/itemwise_recommended_reorder_level.py +42,Total Outgoing,مجموع المنتهية ولايته
DocType: Authorization Rule,Transaction,صفقة
